account_id,risk_score_max,risk_score_mean,profile,is_at_risk_true,n_transactions,avg_night_ratio,avg_tx_24h,avg_unique_recv,avg_burst_score,avg_temporal_shift,avg_qris_ratio,final_risk_score,risk_level,recommendation,top_triggers
AUG_0248,80.5,17.564707,early_stage,0,34,0.29267058823529407,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.09907941176470587,0.2681441176470588,80.5,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0249,80.7,24.464706,early_stage,0,34,0.25989705882352937,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.13421470588235293,0.2681441176470588,80.7,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0250,74.6,29.764706,early_stage,0,34,0.34179117647058826,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.2257941176470588,0.2681441176470588,74.6,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0251,65.7,25.555883,early_stage,0,34,0.30208529411764706,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.10437058823529412,0.2681441176470588,65.7,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0252,60.5,17.741177,early_stage,0,34,0.4055705882352941,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.08020882352941175,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0253,60.5,19.92647,early_stage,0,34,0.2773088235294118,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.15162647058823528,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0254,63.9,16.588236,early_stage,0,34,0.4055705882352941,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.08020882352941175,0.2681441176470588,63.9,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0255,77.9,21.62353,early_stage,0,34,0.24454705882352942,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.05095294117647059,0.2681441176470588,77.9,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0256,77.8,28.647058,early_stage,0,34,0.4430441176470588,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.19440882352941175,0.2681441176470588,77.8,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0257,60.5,20.905882,early_stage,0,34,0.2773088235294118,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.15162647058823528,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0258,65.2,16.241177,early_stage,0,34,0.3516823529411765,2.176470588235294,2.9411764705882355,1.4205088235294117,-0.15068235294117646,0.2681441176470588,65.2,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima
AUG_0259,60.5,17.69706,early_stage,0,34,0.30318529411764705,2.2058823529411766,2.9705882352941178,1.6263911764705883,0.10959411764705881,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0260,97.5,18.994118,early_stage,0,34,0.3516823529411765,2.176470588235294,2.9411764705882355,1.4205088235294117,-0.15068235294117646,0.2681441176470588,97.5,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0261,79.2,22.457144,early_stage,0,35,0.29313428571428574,2.342857142857143,3.0285714285714285,2.0185914285714284,0.16542857142857142,0.20747714285714286,79.2,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0262,60.5,23.19143,early_stage,0,35,0.3539257142857143,2.342857142857143,3.0285714285714285,2.0196428571428573,0.21635142857142858,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0263,78.9,27.22857,early_stage,0,35,0.28479714285714286,2.342857142857143,3.0285714285714285,2.0196428571428573,0.1821,0.2078542857142857,78.9,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0264,73.2,21.914286,early_stage,0,35,0.42081999999999997,2.342857142857143,3.0285714285714285,2.0196428571428573,0.24831142857142854,0.2078542857142857,73.2,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0265,83.8,26.28857,early_stage,0,35,0.35651714285714287,2.342857142857143,3.0285714285714285,2.0185914285714284,0.18040285714285714,0.20747714285714286,83.8,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Aktivitas malam tinggi
AUG_0266,61.0,21.225716,early_stage,0,35,0.3029285714285714,2.342857142857143,3.0285714285714285,2.0185914285714284,0.17522857142857143,0.20747714285714286,61.0,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0267,60.5,22.445713,early_stage,0,35,0.26867142857142856,2.342857142857143,3.0285714285714285,2.0196428571428573,0.14904857142857145,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0268,72.1,24.374285,early_stage,0,35,0.42081999999999997,2.342857142857143,3.0285714285714285,2.0196428571428573,0.24831142857142854,0.2078542857142857,72.1,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0269,60.5,22.945713,early_stage,0,35,0.3503742857142857,2.342857142857143,3.0285714285714285,2.0185914285714284,0.18443142857142858,0.20747714285714286,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0270,75.3,23.817142,early_stage,0,35,0.42081999999999997,2.342857142857143,3.0285714285714285,2.0196428571428573,0.24831142857142854,0.2078542857142857,75.3,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0271,78.8,24.991428,early_stage,0,35,0.2561428571428571,2.342857142857143,3.0285714285714285,2.0196428571428573,0.1324142857142857,0.2078542857142857,78.8,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0272,83.1,25.385714,early_stage,0,35,0.35651714285714287,2.342857142857143,3.0285714285714285,2.0185914285714284,0.18040285714285714,0.20747714285714286,83.1,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Aktivitas malam tinggi
AUG_0273,60.5,21.065714,early_stage,0,35,0.42081999999999997,2.342857142857143,3.0285714285714285,2.0196428571428573,0.24831142857142854,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0274,64.9,24.511429,early_stage,0,35,0.2561428571428571,2.342857142857143,3.0285714285714285,2.0196428571428573,0.1324142857142857,0.2078542857142857,64.9,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0275,60.5,22.554287,early_stage,0,35,0.41082285714285716,2.342857142857143,3.0285714285714285,2.0196428571428573,0.2383142857142857,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0276,60.5,18.31143,early_stage,0,35,0.26867142857142856,2.342857142857143,3.0285714285714285,2.0196428571428573,0.14904857142857145,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0277,60.5,19.859999,early_stage,0,35,0.25168,2.342857142857143,3.0285714285714285,2.0196428571428573,0.12332285714285714,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0278,83.9,20.105715,early_stage,0,35,0.23141428571428568,2.342857142857143,3.0285714285714285,2.0185914285714284,0.15012,0.20747714285714286,83.9,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0279,70.8,23.262857,early_stage,0,35,0.29313428571428574,2.342857142857143,3.0285714285714285,2.0185914285714284,0.16542857142857142,0.20747714285714286,70.8,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0280,60.5,17.954287,early_stage,0,35,0.41784857142857146,2.3714285714285714,3.0285714285714285,2.0685914285714286,0.20645714285714287,0.20747714285714286,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0281,60.5,17.622856,early_stage,0,35,0.33440857142857144,2.342857142857143,3.0285714285714285,2.0196428571428573,0.1592542857142857,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0282,60.6,21.354286,early_stage,0,35,0.33674571428571426,2.342857142857143,3.0285714285714285,2.0185914285714284,0.17080857142857142,0.20747714285714286,60.6,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0283,60.5,16.81143,early_stage,0,35,0.22644,2.342857142857143,3.0285714285714285,2.0185914285714284,0.1600885714285714,0.20747714285714286,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0284,77.5,26.331429,early_stage,0,35,0.25168,2.342857142857143,3.0285714285714285,2.0196428571428573,0.12332285714285714,0.2078542857142857,77.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0285,60.5,23.1,early_stage,0,35,0.26867142857142856,2.342857142857143,3.0285714285714285,2.0196428571428573,0.14904857142857145,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0286,60.5,17.214285,early_stage,0,35,0.33440857142857144,2.342857142857143,3.0285714285714285,2.0196428571428573,0.1592542857142857,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0287,65.5,17.448572,early_stage,0,35,0.44142571428571425,2.3714285714285714,3.0285714285714285,2.0685914285714286,0.21986,0.20747714285714286,65.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst
AUG_0288,65.8,19.148571,early_stage,0,35,0.33440857142857144,2.342857142857143,3.0285714285714285,2.0196428571428573,0.1592542857142857,0.2078542857142857,65.8,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0289,60.5,20.431427,early_stage,0,35,0.28990857142857146,2.342857142857143,3.0285714285714285,2.0196428571428573,0.14080571428571428,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0290,60.5,17.834286,early_stage,0,35,0.33440857142857144,2.342857142857143,3.0285714285714285,2.0196428571428573,0.1592542857142857,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0291,60.5,13.858824,early_stage,0,34,0.2750588235294118,5.323529411764706,3.176470588235294,2.788594117647059,0.012388235294117648,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0292,60.5,15.582353,early_stage,0,34,0.36876470588235294,5.323529411764706,3.176470588235294,2.788594117647059,0.04764117647058824,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0293,64.0,25.311766,early_stage,0,34,0.254135294117647,5.323529411764706,3.176470588235294,2.788594117647059,0.09088235294117647,0.19886470588235294,64.0,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0294,72.6,26.997059,early_stage,0,34,0.2852588235294118,5.323529411764706,3.176470588235294,2.788594117647059,0.1219970588235294,0.19886470588235294,72.6,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0295,60.9,17.008823,early_stage,0,34,0.26284117647058824,5.294117647058823,3.1470588235294117,2.5827117647058824,0.018382352941176468,0.19886470588235294,60.9,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0296,60.5,12.55,early_stage,0,34,0.44238823529411764,5.323529411764706,3.176470588235294,2.788594117647059,0.031158823529411767,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0297,67.2,20.064707,early_stage,0,34,0.3781470588235294,5.323529411764706,3.176470588235294,2.788594117647059,0.04008235294117647,0.19886470588235294,67.2,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0298,60.5,18.452942,early_stage,0,34,0.26681176470588236,5.294117647058823,3.1470588235294117,2.5827117647058824,0.06820882352941177,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0299,60.5,15.691176,early_stage,0,34,0.2683764705882353,5.294117647058823,3.1470588235294117,2.5827117647058824,0.007105882352941177,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0300,60.5,16.22647,early_stage,0,34,0.36068823529411764,5.294117647058823,3.1470588235294117,2.5827117647058824,0.04724705882352941,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0301,60.5,11.702941,early_stage,0,34,0.44238823529411764,5.323529411764706,3.176470588235294,2.788594117647059,0.031158823529411767,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0302,60.5,16.241177,early_stage,0,34,0.3610764705882353,5.294117647058823,3.1470588235294117,2.5761764705882353,0.03214117647058823,0.19792941176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0303,60.5,15.873529,early_stage,0,34,0.3610764705882353,5.294117647058823,3.1470588235294117,2.5761764705882353,0.03214117647058823,0.19792941176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0304,60.5,11.682353,early_stage,0,34,0.44238823529411764,5.323529411764706,3.176470588235294,2.788594117647059,0.031158823529411767,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0305,82.0,17.352942,early_stage,0,34,0.16731176470588235,5.294117647058823,3.1470588235294117,2.5827117647058824,-0.024749999999999998,0.19886470588235294,82.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0306,60.5,17.494118,early_stage,0,34,0.3781470588235294,5.323529411764706,3.176470588235294,2.788594117647059,0.04008235294117647,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0307,60.5,21.364706,early_stage,0,34,0.2948911764705882,5.294117647058823,3.1470588235294117,2.5827117647058824,0.08975882352941177,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0308,62.2,17.732353,early_stage,0,34,0.26681176470588236,5.294117647058823,3.1470588235294117,2.5827117647058824,0.06820882352941177,0.19886470588235294,62.2,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0309,91.6,19.87353,early_stage,0,34,0.26284117647058824,5.294117647058823,3.1470588235294117,2.5827117647058824,0.018382352941176468,0.19886470588235294,91.6,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0310,60.5,15.6,early_stage,0,34,0.4031735294117647,5.323529411764706,3.176470588235294,2.788594117647059,0.09177941176470587,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0311,60.5,11.255882,early_stage,0,34,0.4558529411764706,5.323529411764706,3.176470588235294,2.788594117647059,0.044626470588235295,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0312,69.3,14.979411,early_stage,0,34,0.29193529411764707,5.323529411764706,3.176470588235294,2.788594117647059,-0.04192941176470589,0.19886470588235294,69.3,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0313,60.5,17.067646,early_stage,0,34,0.17750882352941177,5.323529411764706,3.176470588235294,2.788594117647059,0.014249999999999999,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0314,60.5,13.505882,early_stage,0,34,0.4449205882352941,5.323529411764706,3.176470588235294,2.788594117647059,0.04348823529411765,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0315,60.5,16.044117,early_stage,0,34,0.4031735294117647,5.323529411764706,3.176470588235294,2.788594117647059,0.09177941176470587,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0316,60.5,18.252941,early_stage,0,34,0.25387941176470585,5.294117647058823,3.1470588235294117,2.5761764705882353,0.07161176470588236,0.19792941176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0317,60.5,16.844118,early_stage,0,34,0.2683764705882353,5.294117647058823,3.1470588235294117,2.5827117647058824,0.007105882352941177,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0318,61.3,22.641176,early_stage,0,34,0.254135294117647,5.323529411764706,3.176470588235294,2.788594117647059,0.09088235294117647,0.19886470588235294,61.3,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima
AUG_0319,60.5,11.773529,early_stage,0,34,0.4558529411764706,5.323529411764706,3.176470588235294,2.788594117647059,0.044626470588235295,0.19886470588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0320,74.2,16.832352,early_stage,0,34,0.36068823529411764,5.294117647058823,3.1470588235294117,2.5827117647058824,0.04724705882352941,0.19886470588235294,74.2,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi
AUG_0321,98.7,78.36415,escalating,1,53,0.3033396226415095,1.8679245283018868,2.792452830188679,1.0355283018867925,-0.024401886792452827,0.22322830188679244,98.7,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0322,98.1,77.7868,escalating,1,53,0.32670000000000005,1.9433962264150944,2.7735849056603774,1.141188679245283,-0.0046433962264150926,0.23650377358490568,98.1,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0323,99.6,77.992455,escalating,1,53,0.30784905660377354,1.9245283018867925,2.811320754716981,1.1676037735849056,0.009511320754716984,0.20726981132075473,99.6,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0324,98.5,66.15283,escalating,1,53,0.35270188679245285,1.9811320754716981,2.8679245283018866,1.431754716981132,0.007490566037735847,0.25703396226415093,98.5,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0325,98.7,71.24339,escalating,1,53,0.24475660377358488,1.9811320754716981,3.0754716981132075,1.431754716981132,0.11430754716981133,0.2082566037735849,98.7,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0326,99.6,69.41321,escalating,1,53,0.27875849056603774,1.9811320754716981,3.0943396226415096,1.431754716981132,0.12096981132075472,0.28569622641509435,99.6,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0327,99.1,71.46037,escalating,1,53,0.2315830188679245,1.9811320754716981,2.9056603773584904,1.431754716981132,0.09570188679245283,0.2392377358490566,99.1,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0328,98.2,81.73207,escalating,1,53,0.31710943396226415,1.8679245283018868,2.9245283018867925,1.0355283018867925,-0.004899999999999996,0.2629754716981132,98.2,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0329,99.2,72.26415,escalating,1,53,0.4238,1.9811320754716981,3.169811320754717,1.431754716981132,0.020933962264150945,0.3233358490566038,99.2,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Penggunaan QRIS tinggi
AUG_0330,99.3,77.76604,escalating,1,53,0.28652075471698113,1.9433962264150944,2.7735849056603774,1.141188679245283,-0.02934716981132075,0.1904377358490566,99.3,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0331,98.3,65.284904,escalating,1,53,0.15699622641509434,1.9811320754716981,2.7735849056603774,1.431754716981132,0.05483207547169811,0.19125849056603772,98.3,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima
AUG_0332,99.0,75.23208,escalating,1,53,0.3902,1.9245283018867925,2.811320754716981,1.1676037735849056,0.013683018867924526,0.25430566037735847,99.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0333,98.8,64.4283,escalating,1,53,0.15699622641509434,1.9811320754716981,2.8679245283018866,1.431754716981132,0.05483207547169811,0.20769811320754716,98.8,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0334,98.1,81.36981,escalating,1,53,0.31710943396226415,1.8679245283018868,2.7735849056603774,1.0355283018867925,-0.004899999999999996,0.18807924528301886,98.1,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0335,98.3,80.04528,escalating,1,53,0.31710943396226415,1.8679245283018868,2.7735849056603774,1.0355283018867925,-0.004899999999999996,0.23519245283018866,98.3,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0336,99.3,77.067924,escalating,1,53,0.28652075471698113,1.9433962264150944,2.9245283018867925,1.141188679245283,-0.02934716981132075,0.21127735849056603,99.3,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Aktivitas malam tinggi
AUG_0337,99.8,71.03019,escalating,1,53,0.24475660377358488,1.9811320754716981,2.8679245283018866,1.431754716981132,0.11430754716981133,0.2366811320754717,99.8,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0338,98.1,78.618866,escalating,1,53,0.28652075471698113,1.9433962264150944,3.018867924528302,1.141188679245283,-0.02934716981132075,0.22350754716981133,98.1,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Aktivitas malam tinggi
AUG_0339,99.4,76.36981,escalating,1,53,0.39698867924528297,1.9622641509433962,2.981132075471698,1.2996792452830188,-0.02625849056603774,0.269588679245283,99.4,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0340,98.6,68.93396,escalating,1,53,0.19479245283018867,1.9811320754716981,3.1132075471698113,1.431754716981132,0.11431509433962264,0.31180754716981135,98.6,Critical,Eskalasi ke tim compliance & flag ke OJK,Penggunaan QRIS tinggi & Banyak penerima
AUG_0341,99.2,79.260376,escalating,1,53,0.3033396226415095,1.8679245283018868,2.849056603773585,1.0355283018867925,-0.024401886792452827,0.2026,99.2,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0342,98.8,71.44528,escalating,1,53,0.2811698113207547,1.9811320754716981,2.8679245283018866,1.431754716981132,0.12397924528301887,0.19361698113207546,98.8,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0343,99.2,71.28302,escalating,1,53,0.2811698113207547,1.9811320754716981,2.8679245283018866,1.431754716981132,0.12397924528301887,0.21151509433962265,99.2,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0344,98.6,81.93774,escalating,1,53,0.3244075471698113,1.9433962264150944,2.811320754716981,1.141188679245283,-0.0023283018867924507,0.23376037735849056,98.6,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0345,99.8,72.0,escalating,1,53,0.2811698113207547,1.9811320754716981,3.169811320754717,1.431754716981132,0.12397924528301887,0.24148490566037736,99.8,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Velocity burst
AUG_0346,99.1,80.31886,escalating,1,53,0.3033396226415095,1.8679245283018868,2.7735849056603774,1.0355283018867925,-0.024401886792452827,0.2735207547169811,99.1,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0347,99.3,78.42075,escalating,1,53,0.27711509433962267,1.8679245283018868,3.018867924528302,1.0355283018867925,-0.032916981132075473,0.20140000000000002,99.3,Critical,Eskalasi ke tim compliance & flag ke OJK,Banyak penerima & Aktivitas malam tinggi
AUG_0348,99.2,78.03585,escalating,1,53,0.3033396226415095,1.8679245283018868,2.811320754716981,1.0355283018867925,-0.024401886792452827,0.21776981132075474,99.2,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0349,99.6,75.00189,escalating,1,53,0.3902,1.9245283018867925,2.811320754716981,1.1676037735849056,0.013683018867924526,0.2278754716981132,99.6,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0350,99.0,75.86038,escalating,1,53,0.30784905660377354,1.9245283018867925,2.811320754716981,1.1676037735849056,0.009511320754716984,0.2447509433962264,99.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima
AUG_0351,100.0,94.51273,escalating,1,55,0.4065254545454545,18.545454545454547,3.090909090909091,5.256909090909091,0.4065254545454545,0.17598,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0352,100.0,89.92,escalating,1,55,0.2816090909090909,18.545454545454547,3.4545454545454546,5.496572727272728,0.2816090909090909,0.16206727272727273,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0353,100.0,80.6509,escalating,1,55,0.1700381818181818,18.545454545454547,3.1636363636363636,5.496572727272728,0.1700381818181818,0.18761454545454545,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0354,100.0,92.74364,escalating,1,55,0.4646872727272727,18.545454545454547,2.8545454545454545,4.540989090909091,0.4646872727272727,0.1385018181818182,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Frekuensi tinggi & Velocity burst
AUG_0355,100.0,86.11091,escalating,1,55,0.22521454545454545,18.545454545454547,3.309090909090909,5.496572727272728,0.22521454545454545,0.17326545454545456,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0356,100.0,83.365456,escalating,1,55,0.1603,18.545454545454547,3.3636363636363638,5.496572727272728,0.1603,0.1612381818181818,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0357,100.0,94.4491,escalating,1,55,0.44828181818181817,18.545454545454547,3.2,4.82754,0.44828181818181817,0.16240909090909092,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
AUG_0358,100.0,83.86909,escalating,1,55,0.18023818181818183,18.545454545454547,3.309090909090909,5.496572727272728,0.18023818181818183,0.10951272727272728,100.0,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Frekuensi tinggi
